11/01/2025 17:50:17 - INFO - __main__ -   ########## Repeat:0 ##########
11/01/2025 17:50:17 - INFO - utils.trainer -   ***** Running training *****
11/01/2025 17:50:17 - INFO - utils.trainer -     Num examples = 13
11/01/2025 17:50:17 - INFO - utils.trainer -     Num Epochs = 300
11/01/2025 17:50:17 - INFO - utils.trainer -     Total train batch size = 8
11/01/2025 17:50:17 - INFO - utils.trainer -     warmup steps = 400
11/01/2025 17:50:17 - INFO - utils.trainer -     Total optimization steps = 3900
11/01/2025 17:50:17 - INFO - utils.trainer -     Save steps = 200
11/01/2025 17:50:17 - INFO - root -   Parameters [normal] length [153]
11/01/2025 17:50:18 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/01/2025 17:50:19 - INFO - utils.trainer -   AUC: 0.62798
11/01/2025 17:50:19 - INFO - utils.trainer -   Accuracy: 0.57692
11/01/2025 17:50:19 - INFO - utils.trainer -   Precision: 0.56522
11/01/2025 17:50:19 - INFO - utils.trainer -   Recall: 0.92857
11/01/2025 17:50:19 - INFO - utils.trainer -   F_score: 0.70270
11/01/2025 17:50:19 - INFO - utils.trainer -   Specificity: 0.16667
11/01/2025 17:50:19 - INFO - utils.trainer -   Sensitivity: 0.92857
11/01/2025 17:50:19 - INFO - utils.trainer -   Loss: 1.27543
11/01/2025 17:50:19 - INFO - utils.trainer -   Epoch: 1, Train loss: 16.39107, Test loss: 1.27543,Epoch time = 1.518s
11/01/2025 17:50:20 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/01/2025 17:50:20 - INFO - utils.trainer -   AUC: 0.36905
11/01/2025 17:50:20 - INFO - utils.trainer -   Accuracy: 0.53846
11/01/2025 17:50:20 - INFO - utils.trainer -   Precision: 0.54348
11/01/2025 17:50:20 - INFO - utils.trainer -   Recall: 0.89286
11/01/2025 17:50:20 - INFO - utils.trainer -   F_score: 0.67568
11/01/2025 17:50:20 - INFO - utils.trainer -   Specificity: 0.12500
11/01/2025 17:50:20 - INFO - utils.trainer -   Sensitivity: 0.89286
11/01/2025 17:50:20 - INFO - utils.trainer -   Loss: 1.29512
11/01/2025 17:50:20 - INFO - utils.trainer -   Epoch: 2, Train loss: 1.57800, Test loss: 1.29512,Epoch time = 1.288s
11/01/2025 17:50:22 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/01/2025 17:50:22 - INFO - utils.trainer -   AUC: 0.56845
11/01/2025 17:50:22 - INFO - utils.trainer -   Accuracy: 0.55769
11/01/2025 17:50:22 - INFO - utils.trainer -   Precision: 0.55102
11/01/2025 17:50:22 - INFO - utils.trainer -   Recall: 0.96429
11/01/2025 17:50:22 - INFO - utils.trainer -   F_score: 0.70130
11/01/2025 17:50:22 - INFO - utils.trainer -   Specificity: 0.08333
11/01/2025 17:50:22 - INFO - utils.trainer -   Sensitivity: 0.96429
11/01/2025 17:50:22 - INFO - utils.trainer -   Loss: 1.31062
11/01/2025 17:50:22 - INFO - utils.trainer -   Epoch: 3, Train loss: 1.51911, Test loss: 1.31062,Epoch time = 1.168s
11/01/2025 17:50:23 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/01/2025 17:50:24 - INFO - utils.trainer -   AUC: 0.51786
11/01/2025 17:50:24 - INFO - utils.trainer -   Accuracy: 0.53846
11/01/2025 17:50:24 - INFO - utils.trainer -   Precision: 0.54167
11/01/2025 17:50:24 - INFO - utils.trainer -   Recall: 0.92857
11/01/2025 17:50:24 - INFO - utils.trainer -   F_score: 0.68421
11/01/2025 17:50:24 - INFO - utils.trainer -   Specificity: 0.08333
11/01/2025 17:50:24 - INFO - utils.trainer -   Sensitivity: 0.92857
11/01/2025 17:50:24 - INFO - utils.trainer -   Loss: 1.31815
11/01/2025 17:50:24 - INFO - utils.trainer -   Epoch: 4, Train loss: 1.47414, Test loss: 1.31815,Epoch time = 0.995s
11/01/2025 17:50:25 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/01/2025 17:50:25 - INFO - utils.trainer -   AUC: 0.46429
11/01/2025 17:50:25 - INFO - utils.trainer -   Accuracy: 0.57692
11/01/2025 17:50:25 - INFO - utils.trainer -   Precision: 0.56250
11/01/2025 17:50:25 - INFO - utils.trainer -   Recall: 0.96429
11/01/2025 17:50:25 - INFO - utils.trainer -   F_score: 0.71053
11/01/2025 17:50:25 - INFO - utils.trainer -   Specificity: 0.12500
11/01/2025 17:50:25 - INFO - utils.trainer -   Sensitivity: 0.96429
11/01/2025 17:50:25 - INFO - utils.trainer -   Loss: 1.32350
11/01/2025 17:50:25 - INFO - utils.trainer -   Epoch: 5, Train loss: 1.45745, Test loss: 1.32350,Epoch time = 1.014s
11/01/2025 17:50:26 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/01/2025 17:50:27 - INFO - utils.trainer -   AUC: 0.46429
11/01/2025 17:50:27 - INFO - utils.trainer -   Accuracy: 0.53846
11/01/2025 17:50:27 - INFO - utils.trainer -   Precision: 0.53846
11/01/2025 17:50:27 - INFO - utils.trainer -   Recall: 1.00000
11/01/2025 17:50:27 - INFO - utils.trainer -   F_score: 0.70000
11/01/2025 17:50:27 - INFO - utils.trainer -   Specificity: 0.00000
11/01/2025 17:50:27 - INFO - utils.trainer -   Sensitivity: 1.00000
11/01/2025 17:50:27 - INFO - utils.trainer -   Loss: 1.32547
11/01/2025 17:50:27 - INFO - utils.trainer -   Epoch: 6, Train loss: 1.45250, Test loss: 1.32547,Epoch time = 1.057s
11/01/2025 17:50:28 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/01/2025 17:50:28 - INFO - utils.trainer -   AUC: 0.41518
