11/08/2025 18:40:01 - INFO - __main__ -   ########## Repeat:0 ##########
11/08/2025 18:40:01 - INFO - utils.trainer -   ***** Running training *****
11/08/2025 18:40:01 - INFO - utils.trainer -     Num examples = 6
11/08/2025 18:40:01 - INFO - utils.trainer -     Num Epochs = 200
11/08/2025 18:40:01 - INFO - utils.trainer -     Total train batch size = 16
11/08/2025 18:40:01 - INFO - utils.trainer -     warmup steps = 400
11/08/2025 18:40:01 - INFO - utils.trainer -     Total optimization steps = 1200
11/08/2025 18:40:01 - INFO - utils.trainer -     Save steps = 200
11/08/2025 18:40:01 - INFO - root -   Parameters [normal] length [11]
11/08/2025 18:40:07 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/08/2025 18:40:08 - INFO - utils.trainer -   AUC: 0.47024
11/08/2025 18:40:08 - INFO - utils.trainer -   Accuracy: 0.46154
11/08/2025 18:40:08 - INFO - utils.trainer -   Precision: 0.00000
11/08/2025 18:40:08 - INFO - utils.trainer -   Recall: 0.00000
11/08/2025 18:40:08 - INFO - utils.trainer -   F_score: 0.00000
11/08/2025 18:40:08 - INFO - utils.trainer -   Specificity: 1.00000
11/08/2025 18:40:08 - INFO - utils.trainer -   Sensitivity: 0.00000
11/08/2025 18:40:08 - INFO - utils.trainer -   Loss: 0.76557
11/08/2025 18:40:08 - INFO - utils.trainer -    Train loss: 0.78410, Test loss: 0.76557,Epoch time = 5.122s
11/08/2025 18:40:08 - INFO - utils.trainer -   Saving model checkpoint to output_dir/EEGNet
11/08/2025 18:40:13 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/08/2025 18:40:14 - INFO - utils.trainer -   AUC: 0.44196
11/08/2025 18:40:14 - INFO - utils.trainer -   Accuracy: 0.53846
11/08/2025 18:40:14 - INFO - utils.trainer -   Precision: 0.53846
11/08/2025 18:40:14 - INFO - utils.trainer -   Recall: 1.00000
11/08/2025 18:40:14 - INFO - utils.trainer -   F_score: 0.70000
11/08/2025 18:40:14 - INFO - utils.trainer -   Specificity: 0.00000
11/08/2025 18:40:14 - INFO - utils.trainer -   Sensitivity: 1.00000
11/08/2025 18:40:14 - INFO - utils.trainer -   Loss: 0.68821
11/08/2025 18:40:14 - INFO - utils.trainer -    Train loss: 0.61735, Test loss: 0.68821,Epoch time = 4.783s
11/08/2025 18:40:14 - INFO - utils.trainer -   Saving model checkpoint to output_dir/EEGNet
11/08/2025 18:40:18 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/08/2025 18:40:20 - INFO - utils.trainer -   AUC: 0.46131
11/08/2025 18:40:20 - INFO - utils.trainer -   Accuracy: 0.53846
11/08/2025 18:40:20 - INFO - utils.trainer -   Precision: 0.53846
11/08/2025 18:40:20 - INFO - utils.trainer -   Recall: 1.00000
11/08/2025 18:40:20 - INFO - utils.trainer -   F_score: 0.70000
11/08/2025 18:40:20 - INFO - utils.trainer -   Specificity: 0.00000
11/08/2025 18:40:20 - INFO - utils.trainer -   Sensitivity: 1.00000
11/08/2025 18:40:20 - INFO - utils.trainer -   Loss: 0.68792
11/08/2025 18:40:20 - INFO - utils.trainer -    Train loss: 0.59374, Test loss: 0.68792,Epoch time = 4.808s
11/08/2025 18:40:20 - INFO - utils.trainer -   Saving model checkpoint to output_dir/EEGNet
